title,index_show,badge,follow,play,score,is_finish,media_id,cover
魔笛MAGI 第二季,全25话,免费观看,13.2万人追番,1072.2万次播放,9.6分,1,471,http://i0.hdslb.com/bfs/bangumi/c0b0c2fb9eb9ea35488fc7a7b5336a515ee97a44.jpg
魔卡少女樱 知世的影像活跃日记,全1话,免费观看,8万人追番,107.6万次播放,9.6分,1,3858,http://i0.hdslb.com/bfs/bangumi/d75aba278e6f4148f447d301fa14c5c25d637b9d.jpg
终物语,全12话,免费观看,61.3万人追番,1052.3万次播放,9.6分,1,2747,http://i0.hdslb.com/bfs/bangumi/9ba055dbffa735c6f466215cd73384afca56d186.jpg
路人超能100 REIGEN～不为人知的奇迹灵能者～,全1话,免费观看,6.3万人追番,102.2万次播放,9.6分,1,77952,http://i0.hdslb.com/bfs/bangumi/2d6636ac43e346de651722b547543c93c0576528.jpg
机动战士高达独角兽(UC) RE:0096,全22话,免费观看,22.1万人追番,1003.1万次播放,9.6分,1,122732,http://i0.hdslb.com/bfs/bangumi/bc645c01dd9dce61bfc406d9368c3a19f401631a.jpg
大都会,全1话,免费观看,2.4万人追番,10.7万次播放,9.6分,1,5311,http://i0.hdslb.com/bfs/bangumi/a7e471e5848767a80c9badb76deb1f20ad3fd530.jpg
黄金拼图,全12话,免费观看,19.8万人追番,10.6万次播放,9.6分,1,443,http://i0.hdslb.com/bfs/bangumi/dd74a155bd5085cf63c52b03bb639cc2d8a9a2a7.jpg
齐木楠雄的灾难（日播&精选版）,全120话,会员专享,120.5万人追番,1.7亿次播放,9.6分,1,5070,http://i0.hdslb.com/bfs/bangumi/eb4f17335f48951945fb9da47e6ee0bc65fa2fbb.jpg
OVERLORD,全13话,免费观看,255.5万人追番,1.4亿次播放,9.6分,1,2576,http://i0.hdslb.com/bfs/bangumi/0e2c40ff5e9b6ce3c6a7e381e7801ce840904a0b.jpg
NEW GAME!!,全12话,免费观看,73万人追番,991万次播放,9.5分,1,6330,http://i0.hdslb.com/bfs/bangumi/5190b555298eb99c7d7f62eb2ca3891389bd00f8.jpg
翼·年代记 第二部,全26话,免费观看,6.4万人追番,99.2万次播放,9.5分,1,1464,http://i0.hdslb.com/bfs/bangumi/7bff173414e6855b6840aa37a126513c67846e34.jpg
OVERLORD Ⅲ SP,全13话,免费观看,5.4万人追番,972.3万次播放,9.5分,1,118812,http://i0.hdslb.com/bfs/bangumi/50be4483de2467d305efb0f84a7614c868c8444f.jpg
少女爱上姐姐 ,全13话,免费观看,12.5万人追番,97.7万次播放,9.5分,1,1377,http://i0.hdslb.com/bfs/bangumi/9290216711e9383fc9b34327e0380825505423bd.jpg
打工小哥！之2！,全12话,免费观看,5.3万人追番,96.2万次播放,9.5分,1,103072,http://i0.hdslb.com/bfs/bangumi/c870603959b84f39595babd77d04a9091c9b0714.png
奇异太郎少年的妖怪绘日记,全12话,免费观看,40.2万人追番,942.6万次播放,9.5分,1,5556,http://i0.hdslb.com/bfs/bangumi/15c587a046c6fa135410a978d00be87972c4cf66.jpg
中二病也要谈恋爱！Lite,全1话,免费观看,4.3万人追番,92.8万次播放,9.5分,1,10192,http://i0.hdslb.com/bfs/bangumi/2742b246c1a3da046f01c65dc348c9d3a6428ce6.jpg
夏雪密会,全11话,免费观看,8.1万人追番,91万次播放,9.5分,1,760,http://i0.hdslb.com/bfs/bangumi/7b053cb59e973f5f323d7133f7798fe083504f21.jpg
武器种族传说,全26话,免费观看,10.5万人追番,9.6万次播放,9.5分,1,1836,http://i0.hdslb.com/bfs/bangumi/b1e5eb7410ec5ede561a9f7407d12499d4686770.jpg
一周的朋友。,全12话,免费观看,52.1万人追番,89.9万次播放,9.5分,1,173,http://i0.hdslb.com/bfs/bangumi/d30e6af3ce38f09dedb56a6e3235bcd780ca8c2c.jpg
剧场版 快要坏掉的八音盒,全1话,免费观看,6.2万人追番,87.5万次播放,9.5分,1,5456,http://i0.hdslb.com/bfs/bangumi/8f3370270f3a88ef2e96adb8043c55dc519bb591.jpg
零之使魔～三美姬的轮舞～OVA,全1话,免费观看,9.9万人追番,87.3万次播放,9.5分,1,3790,http://i0.hdslb.com/bfs/bangumi/92f3a37c031bc9f3ee1f03208aa1acc8586c11f9.jpg
头文字D Third Stage,全1话,免费观看,3万人追番,85.9万次播放,9.5分,1,209,http://i0.hdslb.com/bfs/bangumi/759a5e075dcd28a0466334944fe63951c608325b.jpg
妄想代理人,全13话,免费观看,11.8万人追番,84.7万次播放,9.5分,1,1917,http://i0.hdslb.com/bfs/bangumi/db138524d4dd68f13e384092e3882c6fd4d70979.jpg
阿松 第二季,全25话,会员专享,42.8万人追番,801万次播放,9.5分,1,6421,http://i0.hdslb.com/bfs/bangumi/a65418c77579dfe5ac361b8aaec28906da7044ac.jpg
魔法使的新娘（僅限台灣地區）,全24话,免费观看,19.6万人追番,80.8万次播放,9.5分,1,6438,http://i0.hdslb.com/bfs/bangumi/0f9ab51ef5033eadad06628e98ee70d06a115fec.jpg
秒速五厘米,全1话,免费观看,121.6万人追番,798.5万次播放,9.5分,1,2688,http://i0.hdslb.com/bfs/bangumi/d78273dad3f9e6cc2cc7f42cb2c9847821126237.jpg
宇宙战舰大和号2202 爱的战士,更新至第五章炼狱篇 01,免费观看,1.4万人追番,78.4万次播放,9.5分,0,73092,http://i0.hdslb.com/bfs/bangumi/d1c1499f89e097d0c47d22a4c6920dd7e1e12d7b.jpg
上课小动作 OAD,全1话,免费观看,3.3万人追番,76.9万次播放,9.5分,1,4230,http://i0.hdslb.com/bfs/bangumi/a7d50268a2f7a41c24724dfb6fbd3594dd506534.jpg
迷糊餐厅 WORKING’!!,全13话,免费观看,14.5万人追番,75.9万次播放,9.5分,1,867,http://i0.hdslb.com/bfs/bangumi/b9ac057d8aaed38cc82109b9ff9e61856881ac78.jpg
夏色奇迹,全12话,免费观看,7.3万人追番,75.6万次播放,9.5分,1,787,http://i0.hdslb.com/bfs/bangumi/0e269a55c81fb9b25ad69f44b96ceae07f5191c7.jpg
笑对阴天,全12话,免费观看,12.5万人追番,74.1万次播放,9.5分,1,4060,http://i0.hdslb.com/bfs/bangumi/ac6323b7018df5d55152ff88aa3325d196aeafb2.jpg
赤发白雪姬 第二季,全12话,免费观看,29.1万人追番,732.8万次播放,9.5分,1,3107,http://i0.hdslb.com/bfs/bangumi/554ec0eb9cbad1c55d3f24d1eb852479f496933a.jpg
我们大家的河合庄 SP,全13话,免费观看,2.7万人追番,73.1万次播放,9.5分,1,3505,http://i0.hdslb.com/bfs/bangumi/e993f67f32a640308abdcc76c24f6b0215d1f7cb.jpg
记录的地平线,全25话,免费观看,47.7万人追番,726.6万次播放,9.5分,1,289,http://i0.hdslb.com/bfs/bangumi/f04c66e413c0334fb035980bd22757a5230a7fd7.jpg
偶像大师 SideM,全13话,免费观看,7.1万人追番,72.7万次播放,9.5分,1,6431,http://i0.hdslb.com/bfs/bangumi/b1a3fe86d5ebb898cbad7f8d4f0bfbca441fc561.jpg
One Room ~OVA,全1话,免费观看,4.6万人追番,72.6万次播放,9.5分,1,6244,http://i0.hdslb.com/bfs/bangumi/05ae10324661f2963c153db310099ff7804f3853.jpg
魍魉之匣,全14话,免费观看,10.9万人追番,72.5万次播放,9.5分,1,3374,http://i0.hdslb.com/bfs/bangumi/59b0710cdbfb85d9ea21cbb198970fb70647d388.jpg
斗牌传说,全26话,免费观看,2.1万人追番,71.9万次播放,9.5分,1,1776,http://i0.hdslb.com/bfs/bangumi/284bd00b336834bffe1bca1124b57dfde20e445c.jpg
EVA 新世纪福音战士剧场版：死与新生,全1话,免费观看,9.7万人追番,71.6万次播放,9.5分,1,10312,http://i0.hdslb.com/bfs/bangumi/223296353e32a9ab23dcf8480941afa914239d4a.jpg
火球 幽默之章,更新至第3话,免费观看,5705人追番,7.9万次播放,9.5分,0,8332,http://i0.hdslb.com/bfs/bangumi/24c9f94b8bef204fe9a5dbefe9e2b87afeb35b14.jpg
药师寺凉子的怪奇事件簿,全13话,免费观看,4.9万人追番,6万次播放,9.5分,1,1231,http://i0.hdslb.com/bfs/bangumi/8102d1a3bca71f13d4884518d92ca84da274fd47.jpg
Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,全1话,会员专享,12.7万人追番,69.3万次播放,9.5分,1,141252,http://i0.hdslb.com/bfs/bangumi/9b9257b92cb13176444f58281001f393b5dd9240.png
妖狐×仆SS,全12话,免费观看,82万人追番,671.9万次播放,9.5分,1,809,http://i0.hdslb.com/bfs/bangumi/f05fe966a3924ad46d6d3416483a8a3eec9a2d5d.jpg
中间管理录利根川,更新至第22话,会员抢先,31.4万人追番,660.4万次播放,9.5分,0,102632,http://i0.hdslb.com/bfs/bangumi/781d16fc2aef145b5386ff2b088fdd3dbb6b32df.jpg
星空清理者,全26话,免费观看,7万人追番,64.1万次播放,9.5分,1,1996,http://i0.hdslb.com/bfs/bangumi/47448004d60f35b45f4f8d5ec1f106582e6133bd.jpg
OVERLORD OAD,全1话,免费观看,9.9万人追番,634.4万次播放,9.5分,1,5584,http://i0.hdslb.com/bfs/bangumi/6d45e552cdceb6343515541fa005ee08ed54b817.jpg
TARI TARI,全13话,免费观看,22.3万人追番,63.8万次播放,9.5分,1,752,http://i0.hdslb.com/bfs/bangumi/fe62f22b1990e72bf9d0b7471895be5a76524e96.jpg
BanG Dream! 少女乐团派对☆PICO,更新至第23话,免费观看,2.5万人追番,63.4万次播放,9.5分,0,135252,http://i0.hdslb.com/bfs/bangumi/fe36ca8dc24e7afa4412e5883fdd3be89db8a323.png
魔卡少女樱 Clear Card篇 序幕 小樱与两人的小熊,全1话,免费观看,2.3万人追番,60万次播放,9.5分,1,80072,http://i0.hdslb.com/bfs/bangumi/48c93b3977e3f83c2e06080cf8472a2540b65ec6.jpg
我们大家的河合庄,全13话,免费观看,28.2万人追番,5万次播放,9.5分,1,113,http://i0.hdslb.com/bfs/bangumi/1c3da58352df66fd409831f7d5e13594c804144e.jpg
请问您今天要来点兔子吗？,全12话,免费观看,84.2万人追番,591.3万次播放,9.5分,1,191,http://i0.hdslb.com/bfs/bangumi/e5e7edcb4f17cfd1ba4cd233a12f514862bf1c94.jpg
恶魔人,全39话,免费观看,6.3万人追番,59.4万次播放,9.5分,1,2483,http://i0.hdslb.com/bfs/bangumi/12fcebd3b7e8ecba50d7708f726a7a4fadd0ea73.jpg
圣诞之吻SS OVA,全2话,免费观看,2.4万人追番,57.8万次播放,9.5分,1,3567,http://i0.hdslb.com/bfs/bangumi/ac049233b83b8ccf2ab21af30115cc48b681fd23.jpg
魔人侦探食脑奈罗,全25话,免费观看,3.1万人追番,55万次播放,9.5分,1,1331,http://i0.hdslb.com/bfs/bangumi/41573d2299c1e089c24caf805de5d9fc6c74b725.jpg
Concrete Revolutio 超人幻想 第一季,全13话,免费观看,25万人追番,555.1万次播放,9.5分,1,2741,http://i0.hdslb.com/bfs/bangumi/1a59d848c8c00a57767e328947081f09a3e14e0b.jpg
阿松 SP 赛马轶事,全1话,会员专享,4.3万人追番,51.2万次播放,9.5分,1,5763,http://i0.hdslb.com/bfs/bangumi/48b4bd607f04a580a44322a61fe09eca3bf2fb87.jpg
最终流放,全26话,免费观看,6.7万人追番,5.3万次播放,9.5分,1,2014,http://i0.hdslb.com/bfs/bangumi/fc5135f0db7475ce3c07e61376339d23f76f7ed0.jpg
电波女与青春男,全13话,免费观看,55.3万人追番,49.3万次播放,9.5分,1,846,http://i0.hdslb.com/bfs/bangumi/f506cf6ae9b8af4965826a20f604b5a12786e2cb.jpg
歌之☆王子殿下 真爱1000%,全13话,免费观看,16万人追番,48万次播放,9.5分,1,1561,http://i0.hdslb.com/bfs/bangumi/3b599785237611522ac23718950849bcb3e9577c.jpg
Anne Happy,全12话,免费观看,32.8万人追番,486.8万次播放,9.5分,1,3498,http://i0.hdslb.com/bfs/bangumi/f83fb7a34839ec18671c620e8c33d8b128b2787c.jpg
现视研 二代目,全13话,免费观看,3.5万人追番,48.6万次播放,9.5分,1,519,http://i0.hdslb.com/bfs/bangumi/1db37b59aedbb8335402cdec7d77cfb20954d4b6.jpg
剧场版总集篇 OVERLORD 不死者之王,全1话,免费观看,7.1万人追番,462.6万次播放,9.5分,1,91972,http://i0.hdslb.com/bfs/bangumi/8a554a196930a24a2084438a29853af3154db6ce.jpg
恋旅～True Tours Nanto～,全6话,免费观看,6.8万人追番,45.8万次播放,9.5分,1,4440,http://i0.hdslb.com/bfs/bangumi/c55ef76ac04d34c590d1c05435f2d9aee9f8ce59.jpg
續 刀劍亂舞 -花丸-（僅限港澳台地區）,全12话,免费观看,17.7万人追番,45.6万次播放,9.5分,1,12572,http://i0.hdslb.com/bfs/bangumi/192c6e933b304dd0ece1936855254754b67eed75.jpg
漫画家与助手,全12话,免费观看,56.2万人追番,447.2万次播放,9.5分,1,177,http://i0.hdslb.com/bfs/bangumi/739128544452337930cc7050105600b3ef0d6dbc.jpg
宇宙巡警露露子,全13话,免费观看,18.2万人追番,440.8万次播放,9.5分,1,3459,http://i0.hdslb.com/bfs/bangumi/37300216579d941a6dc2f318ef9cc0b18e8fdea6.jpg
黑塔利亚 Axis Powers,全26话,免费观看,35.6万人追番,434.6万次播放,9.5分,1,2708,http://i0.hdslb.com/bfs/bangumi/45e17db07f0fa29456a774a9350478daf0305983.jpg
赤发白雪姬 OVA 不值一提的宝物、这一页,全1话,免费观看,4.4万人追番,43.6万次播放,9.5分,1,3447,http://i0.hdslb.com/bfs/bangumi/ad98866958fb137938af02bfa209fccd6f8edf7d.jpg
彩云国物语 第二季,全39话,免费观看,3.1万人追番,42.7万次播放,9.5分,1,1300,http://i0.hdslb.com/bfs/bangumi/ab2ed89f0c46e83b4683488e17e47d3cc43d4345.jpg
高校星歌剧,全12话,免费观看,14.8万人追番,419.1万次播放,9.5分,1,2735,http://i0.hdslb.com/bfs/bangumi/747fcf4dded78b7decde98ece3f59fb823f9fc46.jpg
天堂餐馆,全11话,免费观看,6.1万人追番,39.2万次播放,9.5分,1,1141,http://i0.hdslb.com/bfs/bangumi/53d657d4858e9d6f2386ea17a280a824b4cb7cce.jpg
魔偶马戏团,更新至第9话,会员抢先,35.4万人追番,365万次播放,9.5分,0,139432,http://i0.hdslb.com/bfs/bangumi/b99f2fa76087f09362a932229b400325981fa1e0.png
LOST SONG 失落的歌谣,全12话,免费观看,28万人追番,365.2万次播放,9.5分,1,79332,http://i0.hdslb.com/bfs/bangumi/750809e95dfc284c073be5a2a5fb944e7ab802a0.png
如果有○○就好了。,全8话,免费观看,5.6万人追番,354.7万次播放,9.5分,1,10892,http://i0.hdslb.com/bfs/bangumi/a2f1e896dff8f51ac83630848792fa22e8645dea.jpg
魔卡少女樱 香港之旅,全1话,免费观看,14.4万人追番,34.8万次播放,9.5分,1,2270,http://i0.hdslb.com/bfs/bangumi/0801b274a8894d804c528b8de0afaa7157ac2d33.jpg
某科学的超电磁炮,全24话,免费观看,209.8万人追番,3314.7万次播放,9.5分,1,425,http://i0.hdslb.com/bfs/bangumi/1ba189ac8338939b7e07f3bae072a32efe6d8c1a.jpg
恋爱随意链接,全17话,免费观看,36.8万人追番,33.4万次播放,9.5分,1,713,http://i0.hdslb.com/bfs/bangumi/8274f1107032a6fe0843dc9cf875d887d6ad0f03.jpg
战姬绝唱SYMPHOGEAR,全13话,免费观看,10.1万人追番,33.3万次播放,9.5分,1,526,http://i0.hdslb.com/bfs/bangumi/1d880dc6daed67984426941f1c56cc4510edde5f.jpg
幻界战线,全12话,免费观看,106.5万人追番,3177.5万次播放,9.5分,1,1553,http://i0.hdslb.com/bfs/bangumi/2bdc085a0b514276539fafda97e4043f5ea641bb.jpg
剧场版总集篇 OVERLORD 漆黑的英雄,全1话,免费观看,4.1万人追番,316.9万次播放,9.5分,1,113152,http://i0.hdslb.com/bfs/bangumi/ad3675337ca227dbd17c49221cf18080536a7209.jpg
河童之夏,全1话,免费观看,5.4万人追番,31.8万次播放,9.5分,1,4760,http://i0.hdslb.com/bfs/bangumi/38910a62e60629da40537e7936c32b67571f6769.jpg
樱花大战 TV版,全25话,免费观看,3.1万人追番,3.8万次播放,9.5分,1,2290,http://i0.hdslb.com/bfs/bangumi/67b9a939a56f1f203346833a23504f5169f472f7.jpg
小林家的龙女仆 OVA,全1话,免费观看,14.3万人追番,294.9万次播放,9.5分,1,6475,http://i0.hdslb.com/bfs/bangumi/71461430499d057cdbcdd45e2b5c178b5eadb1df.jpg
黑白来看守所 OVA,全1话,免费观看,2.2万人追番,29.1万次播放,9.5分,1,10672,http://i0.hdslb.com/bfs/bangumi/653540ceae09a7dd83528fd9f2d116357947a60a.jpg
家有穆珂,全25话,免费观看,8.3万人追番,287.4万次播放,9.5分,1,2794,http://i0.hdslb.com/bfs/bangumi/69479f65b41580784fad6d860a5684ef455434fd.jpg
脆莓公园 第一季,全10话,免费观看,10.4万人追番,282.1万次播放,9.5分,1,1106,http://i0.hdslb.com/bfs/bangumi/8c2bfbb410a5cc3361c26100aefd28706e55a1f2.jpg
少女爱上姐姐 ～2人的Elder～,全3话,免费观看,2.5万人追番,28.8万次播放,9.5分,1,1378,http://i0.hdslb.com/bfs/bangumi/9290216711e9383fc9b34327e0380825505423bd.jpg
翼神传说,全26话,免费观看,2.4万人追番,28.3万次播放,9.5分,1,2079,http://i0.hdslb.com/bfs/bangumi/72028305eb31aa887ee8c0754f72047efb6cb1ce.jpg
蔷薇少女,全12话,免费观看,25.4万人追番,28.2万次播放,9.5分,1,522,http://i0.hdslb.com/bfs/bangumi/e7d9c0c849ea1d0b4756cb569181b4b2387e3515.jpg
MM一族,全12话,免费观看,39万人追番,273.6万次播放,9.5分,1,980,http://i0.hdslb.com/bfs/bangumi/83d82954d76fab14154dc45118283d15a8b8d551.jpg
越狱兔 第2季,全13话,免费观看,1.5万人追番,270.6万次播放,9.5分,1,5869,http://i0.hdslb.com/bfs/bangumi/95a354d01b4bcc8394bf2252620e9e13a48812a6.jpg
潘朵拉之心,全25话,免费观看,29.7万人追番,250.6万次播放,9.5分,1,1073,http://i0.hdslb.com/bfs/bangumi/728973ddf91c7e3d7af5297bf2745ee764ac2c5a.jpg
死亡台球,全1话,免费观看,3.3万人追番,25.7万次播放,9.5分,1,4271,http://i0.hdslb.com/bfs/bangumi/37106e445d2fd3f9f97bc56b30bcfb9c6f3d4f13.jpg
无口的森田小姐,全13话,免费观看,3.8万人追番,25.3万次播放,9.5分,1,887,http://i0.hdslb.com/bfs/bangumi/652cd105cf1a5f060bbaf5282fee3470378777e0.jpg
X战记,全25话,免费观看,5.8万人追番,25.3万次播放,9.5分,1,2098,http://i0.hdslb.com/bfs/bangumi/cf4064ba75ffc96f3e3dee3d47066b4ef99e9282.jpg
天使的小生意气,全50话,免费观看,1.1万人追番,25.1万次播放,9.5分,1,2042,http://i0.hdslb.com/bfs/bangumi/144f6895331f0b807a376a8003da4a2aa324c1f1.jpg
魔法少女☆伊莉雅 3rei!! SP,全6话,免费观看,6.7万人追番,246万次播放,9.5分,1,5835,http://i0.hdslb.com/bfs/bangumi/4af97714c1a761d4aacba2f4bba3f15da2bde6df.png
加奈日记,全13话,免费观看,3.2万人追番,24.1万次播放,9.5分,1,1091,http://i0.hdslb.com/bfs/bangumi/715bc63d01b69105ccb09dca32c660ecb62fc2ec.jpg
限制级杀手,全10话,免费观看,6.3万人追番,235.5万次播放,9.5分,1,495,http://i0.hdslb.com/bfs/bangumi/42c2776cca2382eb3405abb15ddf4928f72c4ca3.jpg
弦音 -风舞高中弓道部-,更新至第7话,会员抢先,36.8万人追番,233.9万次播放,9.5分,0,139292,http://i0.hdslb.com/bfs/bangumi/74209aab1b6a61614a0fa278da1078aa8698ed4b.png
黑塔利亚 World Series 第4期,全24话,免费观看,7.3万人追番,233.5万次播放,9.5分,1,3475,http://i0.hdslb.com/bfs/bangumi/f2fdb12d9f789abb66bb2e9fb9825c26f8f767b4.jpg
银仙,全12话,免费观看,61.1万人追番,2327.7万次播放,9.5分,1,297,http://i0.hdslb.com/bfs/bangumi/39bfc409fe95db6812624f378194612de89c143d.jpg
人鱼又上钩,全13话,免费观看,3.9万人追番,226.8万次播放,9.5分,1,570,http://i0.hdslb.com/bfs/bangumi/27190cd27763b85721cab2c9fdc6fd5693b7e6a3.jpg
关于完全听不懂老公在说什么的事 第二季,全13话,免费观看,35.4万人追番,2256.6万次播放,9.5分,1,1655,http://i0.hdslb.com/bfs/bangumi/b54707a72142398ec37c29245f9a59f7a467fa7f.jpg
琴之森,全12话,免费观看,15.9万人追番,224.7万次播放,9.5分,1,78372,http://i0.hdslb.com/bfs/bangumi/0ff8c4530794320466c227b3c957e8851483cccd.jpg
Concrete Revolutio 超人幻想 第二季,全12话,免费观看,13.7万人追番,223.5万次播放,9.5分,1,3465,http://i0.hdslb.com/bfs/bangumi/29be6a2844a6f0f2084b69633f31e64c7b2adb5b.jpg
犬神同学和猫山同学,全13话,免费观看,7.7万人追番,222.5万次播放,9.5分,1,110,http://i0.hdslb.com/bfs/bangumi/2deb0f41ddf2eda4c904c18e42355c6f1b2e8b6c.jpg
OVERLORD SP,全8话,免费观看,29.3万人追番,2204.1万次播放,9.5分,1,3428,http://i0.hdslb.com/bfs/bangumi/77ac5d140cc5079364536c5f630f05ca552a15cb.jpg
Dimension W~维度战记~ OVA,全1话,免费观看,4.1万人追番,22.4万次播放,9.5分,1,6183,http://i0.hdslb.com/bfs/bangumi/5c9a53005136bdd324b3e88b8533d1ec909e55ab.jpg
百合熊风暴,全12话,免费观看,4.2万人追番,21万次播放,9.5分,1,4216,http://i0.hdslb.com/bfs/bangumi/449fec256df0d724d3ff38c784848844e9b1cf26.jpg
中二病也要谈恋爱！恋 Lite,全6话,免费观看,13.2万人追番,206.4万次播放,9.5分,1,4351,http://i0.hdslb.com/bfs/bangumi/950a283488881db5791934418065d01db779f8a6.jpg
咕噜咕噜魔法阵 新系列,全24话,会员专享,7.8万人追番,200万次播放,9.5分,1,6332,http://i0.hdslb.com/bfs/bangumi/06e9f05e4e1a9a60ee710163c185123a3dcc719a.jpg
对某飞行员的追忆,全1话,免费观看,3.8万人追番,20.9万次播放,9.5分,1,4462,http://i0.hdslb.com/bfs/bangumi/79b55f7d19feeb1bb9df8d21f71eef5883808fcc.jpg
偶像大师 灰姑娘女孩 第2期,全12话,免费观看,9.3万人追番,199.5万次播放,9.5分,1,2594,http://i0.hdslb.com/bfs/bangumi/170a15388a44a826c0e0afb4644b81fba981590a.jpg
调教咖啡厅,全12话,免费观看,117.3万人追番,1983万次播放,9.5分,1,6432,http://i0.hdslb.com/bfs/bangumi/f0043f638a4ce8307e0a299349d6d6beb4e7b97b.jpg
超时空要塞 Frontier,全25话,免费观看,12.9万人追番,198.3万次播放,9.5分,1,1189,http://i0.hdslb.com/bfs/bangumi/9ec25dbc90f83fcd228b81df8a351435118ae4b1.jpg
记录的地平线 第二季,全25话,免费观看,24.4万人追番,1955万次播放,9.5分,1,290,http://i0.hdslb.com/bfs/bangumi/2878474417b9f0b4551a5606de7f47b313915acd.jpg
我家有个狐仙大人,全24话,免费观看,20.8万人追番,194万次播放,9.5分,1,1247,http://i0.hdslb.com/bfs/bangumi/d9b08ef7546f5dff4d05e402aa3061c9471d69b8.jpg
迷茫管家与懦弱的我,全13话,免费观看,68.3万人追番,1938万次播放,9.5分,1,853,http://i0.hdslb.com/bfs/bangumi/ca7bb1c9b56a03077171e9aa5d43ea31d586794b.jpg
某科学的超电磁炮S,全24话,免费观看,92万人追番,1931.8万次播放,9.5分,1,427,http://i0.hdslb.com/bfs/bangumi/c5873e464283a8d1b754eaa2ad0295a38f7ecf03.jpg
神是中学生,全16话,免费观看,2.4万人追番,19.8万次播放,9.5分,1,1858,http://i0.hdslb.com/bfs/bangumi/80b2e9ad4ed3639d3451cd1c4517637b3c1e17e1.jpg
魔法少女 俺（中配）,全12话,付费抢先,5.7万人追番,188万次播放,9.5分,1,82692,http://i0.hdslb.com/bfs/bangumi/a4564ec2fb54e059d94608808ed06ebfa1167a6a.jpg
